Year,Name,AcresBurned,Fire Size Rank,Cause,SOURCE_REPORTING_UNIT_NAME,DaysBurn,Discovery Month,Discovered DOY,Contained Month,Contained DOY,Latitude,Longitude,County,CountyIds,State,OWNER_DESCR
2018,Stoney Fire,962.0,E,NaN,,189,Jul,,Jan,4,39.77124,-121.76859,Butte,4,CA,NaN
2018,Dale Fire,856.0,E,NaN,,186,Jul,,Jan,4,40.33682,-121.93908,Tehama,52,CA,NaN
2018,Irish Fire,825.0,E,NaN,,183,Jul,,Jan,4,38.42623,-120.95408,Amador,3,CA,NaN
2018,Eighty Eight Fire,822.0,E,NaN,,195,Jul,,Jan,4,38.59694444,-121.99388889,Yolo,57,CA,NaN
2018,Sunset Fire,700.0,E,NaN,,209,Aug,,Jan,4,38.82426,-121.451307,Placer,31,CA,NaN
2018,River Fire,668.0,E,NaN,,223,Aug,,Jan,4,35.79012,-118.7393,Tulare,54,CA,NaN
2018,Gulch Fire,650.0,E,NaN,,219,Aug,,Jan,4,36.00912,-120.82226,Monterey,27,CA,NaN
2018,Tumbleweed Fire,646.0,E,NaN,,161,Jun,,Jan,4,40.3768,-120.36403,Lassen,18,CA,NaN
2018,Grant Fire,640.0,E,NaN,,185,Jul,,Jan,4,37.75646,-121.60646,Alameda,1,CA,NaN
2018,Tulloch Fire,573.0,E,NaN,,247,Sep,,Jan,4,37.83388,-120.61746,Tuolumne,55,CA,NaN
2018,June Fire,550.0,E,NaN,,299,Oct,,Jan,4,39.36529,-121.51707,Butte,4,CA,NaN
2018,Eastern Fire,513.0,E,NaN,,151,Jun,,Jan,4,36.378333,-120.901167,San Benito,35,CA,NaN
2018,West Fire,504.0,E,NaN,,183,Jul,,Jan,4,32.833674,-116.7311,San Diego,37,CA,NaN
2018,Grant Fire,484.0,E,NaN,,146,May,,Jan,4,37.75375,-121.57918,Alameda,1,CA,NaN
2018,Hyatt Fire,441.0,E,NaN,,174,Jun,,Jan,4,40.316137,-120.45053,Lassen,18,CA,NaN
2018,Metz Fire,400.0,E,NaN,,252,Sep,,Jan,4,36.35502,-121.1563,Monterey,27,CA,NaN
2018,San Ardo,375.0,E,NaN,,5,Jun,,Jun,172,35.95515,-120.86256,Monterey,27,CA,NaN
2018,Call Fire,367.0,E,NaN,,226,Aug,,Jan,4,35.51777778,-118.6525,Kern,15,CA,NaN
2018,Pasqual Fire,365.0,E,NaN,,204,Jul,,Jan,4,33.07892,-116.91845,San Diego,37,CA,NaN
2018,Oak Fire,360.0,E,NaN,,261,Sep,,Jan,4,37.38789,-119.68912,Madera,20,CA,NaN
2018,Shippee Fire,347.0,E,NaN,,173,Jun,,Jan,4,39.59872,-121.78208,Butte,4,CA,NaN
2018,Owens Fire,338.0,E,NaN,,208,Jul,,Jan,4,37.735461,-118.970443,Inyo,14,CA,NaN
2018,Bascom Fire,328.0,E,NaN,,170,Jun,,Jan,4,40.52909,-122.17457,Shasta,45,CA,NaN
2018,Country Fire,320.0,E,NaN,,199,Jul,,Jan,4,37.449425,-121.88807,Santa Clara,43,CA,NaN
2018,Shingle Fire,316.0,E,NaN,,181,Jul,,Jan,4,38.539806,-121.059979,El Dorado,9,CA,NaN
2018,Flat Fire,300.0,E,NaN,,175,Jun,,Jan,4,40.60402,-122.9144,Trinity,53,CA,NaN
2018,ONeals Fire,300.0,E,NaN,,151,Jun,,Jan,4,37.10181,-119.623981,Madera,20,CA,NaN
2018,Alpha Fire,300.0,E,NaN,,120,May,,Jan,4,33.389425,-117.502405,San Diego,37,CA,NaN
2018,Twisselman Fire,293.0,D,NaN,,132,May,,Jan,4,0.0,0.0,Kern,15,CA,NaN
2018,South Fire,290.0,D,NaN,,214,Aug,,Jan,4,38.061298,-120.872244,Calaveras,5,CA,NaN
2018,Eastman Fire,289.0,D,NaN,,231,Aug,,Jan,4,37.197039,-120.002619,Madera,20,CA,NaN
2018,Skyline Fire,282.0,D,NaN,,196,Jul,,Jan,4,33.836101,-117.607577,Riverside,33,CA,NaN
2018,Panoche Fire,278.0,D,NaN,,188,Jul,,Jan,4,36.65351,-121.0454,San Benito,35,CA,NaN
2018,Valley Fire,268.0,D,NaN,,176,Jun,,Jan,4,37.94714,-121.9921,Contra Costa,7,CA,NaN
2018,Stoll Fire,268.0,D,NaN,,170,Jun,,Jan,4,40.18395,-122.27574,Tehama,52,CA,NaN
2018,Recycle Fire,265.0,D,NaN,,153,Jun,,Jan,4,32.63046,-116.46674,San Diego,37,CA,NaN
2018,Wilson Fire,261.0,D,NaN,,267,Sep,,Jan,4,40.34256,-121.43025,Tehama,52,CA,NaN
2018,Fox Fire,260.0,D,NaN,,173,Jun,,Jan,4,35.33916,-120.71488,San Luis Obispo,40,CA,NaN
2018,Santa Cruz Fire,258.0,D,NaN,,83,Mar,,Jan,3,34.0232,-119.76576,Santa Barbara,42,CA,NaN
2018,Rangeland Fire,250.0,D,NaN,,217,Aug,,Jan,4,33.076239,-116.902985,San Diego,37,CA,NaN
2018,Marsh Fire,247.0,D,NaN,,202,Jul,,Jan,4,37.89612,-121.85847,Contra Costa,7,CA,NaN
2018,Steamboat Fire,224.0,D,NaN,,192,Jul,,Jan,4,41.70877,-122.47293,Siskiyou,47,CA,NaN
2018,Petersburg Fire,215.0,D,NaN,,178,Jul,,Jan,4,41.085,-123.051,Siskiyou,47,CA,NaN
2018,Beaver Fire,215.0,D,NaN,,159,Jun,,Jan,4,36.37532,-120.862579,San Benito,35,CA,NaN
2018,Rock Fire,207.0,D,NaN,,205,Jul,,Jan,4,33.41476,-117.24044,San Diego,37,CA,NaN
2018,Ribbon Fire,205.0,D,NaN,,203,Jul,,Jan,4,33.571763,-116.500058,Riverside,33,CA,NaN
2018,Water Fire,200.0,D,NaN,,251,Sep,,Jan,4,34.91482,-118.92485,Kern,15,CA,NaN
2018,Bear Fire,200.0,D,NaN,,154,Jun,,Jan,4,37.33924,-120.24315,Merced,24,CA,NaN
2018,Par Fire,191.0,D,NaN,,181,Jul,,Jan,4,39.491737,-121.637759,Butte,4,CA,NaN
2018,Peak Fire,186.0,D,NaN,,312,Nov,,Jan,4,34.26734825,-118.64381589,Ventura,56,CA,NaN
2018,Dinosaur Fire,185.0,D,NaN,,164,Jun,,Jan,4,37.05876,-121.176354,Merced,24,CA,NaN
2018,South Fire,175.0,D,NaN,,156,Jun,,Jan,4,37.97638,-122.5275,Los Angeles,19,CA,NaN
2018,Aliso Fire,175.0,D,NaN,,149,Jun,,Jan,4,33.55132,-117.72044,Orange,30,CA,NaN
2018,Ogilvy Fire,172.0,D,NaN,,240,Sep,,Jan,4,34.576944,-119.61416,Santa Barbara,42,CA,NaN
2018,Sierra Fire,170.0,D,NaN,,170,Jun,,Jan,4,40.12791,-122.19792,Tehama,52,CA,NaN
2018,Priest Fire,167.0,D,NaN,,282,Oct,,Jan,4,36.18401,-120.69955,Monterey,27,CA,NaN
2018,Roxie Fire (Formerly 1-1 Fire),167.0,D,NaN,,201,Jul,,Jan,4,40.34822,-120.82497,Lassen,18,CA,NaN
2018,Fork Fire,166.0,D,NaN,,248,Sep,,Jan,4,34.2325,-117.846111,Los Angeles,19,CA,NaN
2018,Flat Fire,163.0,D,NaN,,171,Jun,,Jan,4,37.80785,-120.30187,Tuolumne,55,CA,NaN
2018,Winters Fire,160.0,D,NaN,,281,Oct,,Jan,4,38.45673,-121.94658,Solano,48,CA,NaN
2018,Gorge Fire,155.0,D,NaN,,227,Aug,,Jan,4,40.36888889,-122.89055556,Shasta,45,CA,NaN
2018,Santiago Fire,155.0,D,NaN,,158,Jun,,Jan,4,33.787838,-117.746625,Orange,30,CA,NaN
2018,Euclid Fire,154.0,D,NaN,,159,Jun,,Jan,4,33.925862,-117.654299,Riverside,33,CA,NaN
2018,Irving Fire,152.0,D,NaN,,249,Sep,,Jan,4,38.02447,-122.727,Marin,21,CA,NaN
2018,Briggs Fire,150.0,D,NaN,,315,Nov,,Jan,4,34.30166667,-119.09916667,Ventura,56,CA,NaN
2018,Nacimiento Fire,150.0,D,NaN,,271,Oct,,Jan,4,35.97677,-121.24898,Monterey,27,CA,NaN
2018,Sliger Fire,150.0,D,NaN,,243,Sep,,Jan,4,38.94388,-120.92611,El Dorado,9,CA,NaN
2018,Sierra Fire,147.0,D,NaN,,313,Nov,,Jan,4,34.18075,-117.43184,San Bernardino,36,CA,NaN
2018,Parrots Fire,136.0,D,NaN,,213,Aug,,Jan,4,38.08424,-120.46078,Calaveras,5,CA,NaN
2018,Steele Fire,135.0,D,NaN,,205,Jul,,Jan,4,38.51943,-122.18353,Napa,28,CA,NaN
2018,Pico Fire,128.0,D,NaN,,200,Jul,,Jan,4,34.38039,-118.60441,Los Angeles,19,CA,NaN
2018,Open Fire,127.0,D,NaN,,148,Jun,,Jan,4,39.46543,-122.65582,Glenn,11,CA,NaN
2018,Shastina Fire,127.0,D,NaN,,125,May,,Jan,4,41.65935,-122.48556,Siskiyou,47,CA,NaN
2018,Sterling,125.0,D,NaN,,239,Aug,,Jan,4,34.15475,-117.244366,San Bernardino,36,CA,NaN
2018,Market Fire,120.0,D,NaN,,293,Oct,,Jan,4,36.47766,-119.10433,Tulare,54,CA,NaN
2018,Murphy Fire,117.0,D,NaN,,215,Aug,,Jan,4,39.996944,-121.27,Plumas,32,CA,NaN
2018,Idria Fire,116.0,D,NaN,,189,Jul,,Jan,4,36.59036,-120.82355,San Benito,35,CA,NaN
2018,Bridle Fire,116.0,D,NaN,,183,Jul,,Jan,4,37.06367,-121.53586,Santa Clara,43,CA,NaN
2018,Wheeler Fire,115.0,D,NaN,,165,Jun,,Jan,4,37.707234,-120.199162,Mariposa,22,CA,NaN
2018,Pine Fire,114.0,D,NaN,,224,Aug,,Jan,4,35.56888889,-118.80138889,Kern,15,CA,NaN
2018,Holiday Fire,113.0,D,NaN,,183,Jul,,Jan,4,34.463889,-119.831389,Santa Barbara,42,CA,NaN
2018,Windmill Fire,110.0,D,NaN,,197,Jul,,Jan,4,34.62412,-120.22298,Santa Barbara,42,CA,NaN
2018,Cobble Fire,108.0,D,NaN,,142,May,,Jan,4,36.75581,-119.42172,Fresno,10,CA,NaN
2018,Western Fire,106.0,D,NaN,,209,Aug,,Jan,4,38.8802,-123.0496,Mendocino,23,CA,NaN
2018,Cache Fire,103.0,D,NaN,,234,Aug,,Jan,4,39.02017,-122.57496,Lake,17,CA,NaN
2018,Jelly Fire,103.0,D,NaN,,134,May,,Jan,4,40.31759,-122.21032,Tehama,52,CA,NaN
2018,Cloverdale Fire,100.0,D,NaN,,221,Aug,,Jan,4,33.0971179,-117.0242529,San Diego,37,CA,NaN
2018,Balch Fire,100.0,D,NaN,,204,Jul,,Jan,4,36.21634,-118.82989,Tulare,54,CA,NaN
2018,Box Fire,100.0,D,NaN,,183,Jul,,Jan,4,34.22526,-117.40967,San Bernardino,36,CA,NaN
2018,Water Fire,100.0,D,NaN,,140,May,,Jan,4,35.56922,-120.12441,San Luis Obispo,40,CA,NaN
2018,Sam Fire,96.0,C,NaN,,156,Jun,,Jan,4,35.9352,-121.11936,Monterey,27,CA,NaN
2018,Sheep Fire,95.0,C,NaN,,176,Jun,,Jan,4,35.1234,-118.72905,Kern,15,CA,NaN
2018,Peach Fire ,90.0,C,NaN,,182,Jul,,Jan,4,39.038859,-123.38493,Mendocino,23,CA,NaN
2018,3-16 Fire,89.0,C,NaN,,192,Jul,,Jan,4,40.94666,-121.27049,Lassen,18,CA,NaN
2018,Horn Fire,88.0,C,NaN,,308,Nov,,Jan,4,40.83116,-120.19336,Lassen,18,CA,NaN
2018,Redinger Fire,88.0,C,NaN,,235,Aug,,Jan,4,37.179167,-119.431667,Madera,20,CA,NaN
2018,Plaza Fire,88.0,C,NaN,,136,May,,Jan,4,37.056944,-121.01638,Merced,24,CA,NaN
2018,Shandon Fire,80.0,C,NaN,,268,Sep,,Jan,4,-120.258,-120.258,San Luis Obispo,40,CA,NaN
2018,Spring 2 Fire,80.0,C,NaN,,186,Jul,,Jan,4,39.06715,-122.59789,Lake,17,CA,NaN
2018,Horse Fire,80.0,C,NaN,,171,Jun,,Jan,4,37.95766,-120.68902,Calaveras,5,CA,NaN
2018,Cruces Fire,77.0,C,NaN,,195,Jul,,Jan,4,34.54305556,-120.31805556,Santa Barbara,42,CA,NaN
2018,Silver Fire,76.0,C,NaN,,267,Sep,,Jan,4,40.5939,-122.17173,Shasta,45,CA,NaN
2018,Anchor Fire,76.0,C,NaN,,174,Jun,,Jan,4,36.696879,-119.304499,Fresno,10,CA,NaN
2018,Stony Fire,75.0,C,NaN,,181,Jul,,Jan,4,39.2976,-122.512012,Colusa,6,CA,NaN
2018,Chrome Fire,75.0,C,NaN,,144,May,,Jan,4,39.65578,-122.58666,Glenn,11,CA,NaN
2018,Main Fire,73.0,C,NaN,,114,Apr,,Jan,4,33.67815,-117.32281,Riverside,33,CA,NaN
2018,Curie Fire,70.0,C,NaN,,187,Jul,,Jan,4,37.22545,-121.79189,Santa Clara,43,CA,NaN
2018,Tesla Fire,70.0,C,NaN,,176,Jun,,Jan,4,37.66074,-121.67144,Santa Clara,43,CA,NaN
2018,Spring Fire,70.0,C,NaN,,160,Jun,,Jan,4,40.394073,-122.135924,Tehama,52,CA,NaN
2018,Tornado Fire,70.0,C,NaN,,120,May,,Jan,4,33.504964,-117.148204,Riverside,33,CA,NaN
2018,Romero Fire,68.0,C,NaN,,171,Jun,,Jan,4,37.08529,-121.09354,Merced,24,CA,NaN
2018,Bumper Fire,67.0,C,NaN,,209,Aug,,Jan,4,38.645,-120.874167,El Dorado,9,CA,NaN
2018,Heart Fire,67.0,C,NaN,,198,Jul,,Jan,4,39.279833,-123.258319,Mendocino,23,CA,NaN
2018,Omega Fire,66.0,C,NaN,,209,Aug,,Jan,4,38.82128,-121.03918,El Dorado,9,CA,NaN
2018,Panoche Fire,64.0,C,NaN,,151,Jun,,Jan,4,36.64832,-121.03253,San Benito,35,CA,NaN
2018,Park Fire,63.0,C,NaN,,276,Oct,,Jan,4,37.1769444,-121.68694444,Santa Clara,43,CA,NaN
2018,Highland Fire,63.0,C,NaN,,197,Jul,,Jan,4,40.741186,-122.649626,Shasta,45,CA,NaN
2018,Benton Fire,63.0,C,NaN,,181,Jul,,Jan,4,33.56349,-116.732032,Riverside,33,CA,NaN
2018,Cherry Fire,63.0,C,NaN,,174,Jun,,Jan,4,41.83359,-122.99272,Siskiyou,47,CA,NaN
2018,Stuhr Fire,63.0,C,NaN,,145,May,,Jan,4,37.32744,-121.10903,Stanislaus,50,CA,NaN
2018,Lebec Fire,62.0,C,NaN,,185,Jul,,Jan,4,34.86022,-118.87881,Kern,15,CA,NaN
2018,Canyon Fire,62.0,C,NaN,,170,Jun,,Jan,4,34.53765,-118.75495,Los Angeles,19,CA,NaN
2018,Liberty Fire,62.0,C,NaN,,158,Jun,,Jan,4,38.24033,-121.09199,San Joaquin,39,CA,NaN
2018,Adams Fire,60.0,C,NaN,,305,Nov,,Jan,4,40.346652,-122.308479,Tehama,52,CA,NaN
2018,Grade Fire,60.0,C,NaN,,238,Aug,,Jan,4,38.8275,-122.3625,Lake,17,CA,NaN
2018,Raymond Fire,60.0,C,NaN,,162,Jun,,Jan,4,37.14663,-119.91223,Madera,20,CA,NaN
2018,Creston FIre,60.0,C,NaN,,161,Jun,,Jan,4,35.58354,-120.624135,San Luis Obispo,40,CA,NaN
2018,Vista Fire,60.0,C,NaN,,160,Jun,,Jan,4,35.663607,-120.670311,San Luis Obispo,40,CA,NaN
2018,Happy Fire,60.0,C,NaN,,133,May,,Jan,4,34.74245,-120.18236,Santa Barbara,42,CA,NaN
2018,Agua Fire,59.0,C,NaN,,138,May,,Jan,4,33.35505,-117.03134,San Diego,37,CA,NaN
2018,Camino Fire,58.0,C,NaN,,288,Oct,,Jan,4,35.17693,-120.48861,San Luis Obispo,40,CA,NaN
2018,3-10 Fire,56.0,C,NaN,,192,Jul,,Jan,4,40.95234,-121.21597,Lassen,18,CA,NaN
2018,Bruce Fire,56.0,C,NaN,,185,Jul,,Jan,4,37.79718,-121.85311,Contra Costa,7,CA,NaN
2018,Experimental Fire,56.0,C,NaN,,139,May,,Jan,4,37.0979,-119.75307,Madera,20,CA,NaN
2018,Keenbrook Fire,53.0,C,NaN,,265,Sep,,Jan,4,34.24138,-117.42431,San Bernardino,36,CA,NaN
2018,Copper Fire,53.0,C,NaN,,261,Sep,,Jan,4,40.33642,-120.93005,Lassen,18,CA,NaN
2018,Boyer Fire,53.0,C,NaN,,162,Jun,,Jan,4,37.47677,-119.84299,Mariposa,22,CA,NaN
2018,Kelley Fire,52.0,C,NaN,,191,Jul,,Jan,4,41.50105,-120.61108,Modoc,25,CA,NaN
2018,Reservoir Fire,51.0,C,NaN,,255,Sep,,Jan,4,35.30151,-120.64398,San Luis Obispo,40,CA,NaN
2018,Crestline Fire,51.0,C,NaN,,201,Jul,,Jan,4,40.824,-121.90215,Shasta,45,CA,NaN
2018,Hale Fire,51.0,C,NaN,,187,Jul,,Jan,4,37.163594,-121.702547,Santa Clara,43,CA,NaN
2018,Carder Fire,50.0,C,NaN,,198,Jul,,Jan,4,38.91152,-122.86854,Lake,17,CA,NaN
2018,Tuscan Fire,50.0,C,NaN,,192,Jul,,Jan,4,40.27754,-122.11375,Tehama,52,CA,NaN
2018,Haycamp Fire,50.0,C,NaN,,35,Feb,,Jan,3,35.96689,-121.28185,Monterey,27,CA,NaN
2018,Castro Fire,48.0,C,NaN,,234,Aug,,Jan,4,37.69926,-122.02805,Alameda,1,CA,NaN
2018,Buckingham Fire,45.0,C,NaN,,179,Jul,,Jan,4,37.86339,-122.12351,Contra Costa,7,CA,NaN
2018,Bridge Fire,45.0,C,NaN,,361,Dec,,Jan,4,38.07135,-122.76751,Marin,21,CA,NaN
2018,Simmons Fire,43.0,C,NaN,,196,Jul,,Jan,4,39.57202,-121.43131,Butte,4,CA,NaN
2018,Martinez Fire,40.0,C,NaN,,200,Jul,,Jan,4,33.56921,-116.154398,Riverside,33,CA,NaN
2018,Ben Fire,40.0,C,NaN,,196,Jul,,Jan,4,37.28365,-119.97546,Mariposa,22,CA,NaN
2018,Iron Fire,40.0,C,NaN,,166,Jun,,Jan,4,37.779209,-121.908976,Contra Costa,7,CA,NaN
2018,Oregon Fire,40.0,C,NaN,,163,Jun,,Jan,4,39.549167,-121.521111,Butte,4,CA,NaN
2018,Hidden Fire,39.0,C,NaN,,202,Jul,,Jan,4,36.796,-121.40604,San Benito,35,CA,NaN
2018,Masonic Fire,38.0,C,NaN,,283,Oct,,Jan,4,40.60866,-122.38366,Shasta,45,CA,NaN
2018,Adobe Fire,38.0,C,NaN,,150,Jun,,Jan,4,32.78031,-117.06782,San Diego,37,CA,NaN
2018,Mustang Fire,37.0,C,NaN,,198,Jul,,Jan,4,35.64917,-120.71907,San Luis Obispo,40,CA,NaN
2018,Martin Fire,37.0,C,NaN,,150,Jun,,Jan,4,41.58233,-122.33769,Siskiyou,47,CA,NaN
2018,Ridge Fire,36.0,C,NaN,,241,Sep,,Jan,4,38.981389,-122.97222,Lake,17,CA,NaN
2018,Winchester Fire,36.0,C,NaN,,235,Aug,,Jan,4,33.640051,-117.085354,Riverside,33,CA,NaN
2018,Brushy Fire,35.0,C,NaN,,308,Nov,,Jan,4,39.62194,-123.28774,Mendocino,23,CA,NaN
2018,Terra Fire,35.0,C,NaN,,214,Aug,,Jan,4,33.759722,-117.460278,Riverside,33,CA,NaN
2018,Corner Fire,35.0,C,NaN,,206,Jul,,Jan,4,40.95673,-121.6002,Shasta,45,CA,NaN
2018,Fairview Fire,35.0,C,NaN,,150,Jun,,Jan,4,36.83036,-121.36446,San Benito,35,CA,NaN
2018,Marcel Fire,34.0,C,NaN,,225,Aug,,Jan,4,35.17156,-118.51651,Kern,15,CA,NaN
2018,Patterson Fire,34.0,C,NaN,,202,Jul,,Jan,4,37.71173,-121.55604,Alameda,1,CA,NaN
2018,Horse Creek Fire,34.0,C,NaN,,196,Jul,,Jan,4,36.42638,-118.70443,Tulare,54,CA,NaN
2018,Nimshew Fire,33.0,C,NaN,,263,Sep,,Jan,4,39.84151,-121.62168,Butte,4,CA,NaN
2018,Lariat Fire,33.0,C,NaN,,191,Jul,,Jan,4,40.00293,-122.44008,Tehama,52,CA,NaN
2018,Creek Fire,33.0,C,NaN,,177,Jun,,Jan,4,34.17711,-117.15381,San Bernardino,36,CA,NaN
2018,Wilcox Fire,33.0,C,NaN,,46,Feb,,Jan,3,0.0,0.0,Tulare,54,CA,NaN
2018,Eagle Fire,32.0,C,NaN,,271,Oct,,Jan,4,36.938674,-119.3127769,Fresno,10,CA,NaN
2018,Country Fire,32.0,C,NaN,,233,Aug,,Jan,4,33.97902,-117.20534,Riverside,33,CA,NaN
2018,3-18 Fire,32.0,C,NaN,,192,Jul,,Jan,4,41.08583,-121.05722,Lassen,18,CA,NaN
2018,Creek Fire,32.0,C,NaN,,163,Jun,,Jan,4,38.886518,-122.476381,Lake,17,CA,NaN
2018,Vista Fire,31.0,C,NaN,,185,Jul,,Jan,4,40.62693,-122.23449,Shasta,45,CA,NaN
2018,Quimby Fire,30.0,C,NaN,,262,Sep,,Jan,4,37.33563,-121.75815,Santa Clara,43,CA,NaN
2018,Alhambra Fire,30.0,C,NaN,,225,Aug,,Jan,4,37.99618,-122.14097,Contra Costa,7,CA,NaN
2018,Creek Fire,30.0,C,NaN,,212,Aug,,Jan,4,37.533026,-121.79733,Alameda,1,CA,NaN
2018,Sobrante Fire,30.0,C,NaN,,205,Jul,,Jan,4,33.85852,-117.43521,Riverside,33,CA,NaN
2018,Rock Fire,30.0,C,NaN,,198,Jul,,Jan,4,35.68539,-120.95157,San Luis Obispo,40,CA,NaN
2018,Grant Fire,30.0,C,NaN,,176,Jun,,Jan,4,38.595865,-121.17693,Sacramento,34,CA,NaN
2018,Aqueduct Fire,30.0,C,NaN,,99,Apr,,Jan,3,35.92436,-119.94083,Fresno,10,CA,NaN
2018,Border Fire,28.0,C,NaN,,194,Jul,,Jan,4,32.557566,-116.8663,San Diego,37,CA,NaN
2018,Ager Fire,27.0,C,NaN,,135,May,,Jan,4,41.791859,-122.513883,Siskiyou,47,CA,NaN
2018,White Fire,26.0,C,NaN,,134,May,,Jan,4,35.826333,-118.9821,Tulare,54,CA,NaN
2018,Soboba Fire,25.0,C,NaN,,253,Sep,,Jan,4,33.80406,-116.93188,Riverside,33,CA,NaN
2018,Willow Fire,25.0,C,NaN,,163,Jun,,Jan,4,38.015323,-121.998967,Contra Costa,7,CA,NaN
2018,Vineyard Fire,25.0,C,NaN,,145,May,,Jan,4,35.71859,-120.64028,San Luis Obispo,40,CA,NaN
2018,Kelsey Fire,24.0,C,NaN,,242,Sep,,Jan,4,38.91842,-122.85276,Lake,17,CA,NaN
2018,Land Fire,23.0,C,NaN,,230,Aug,,Jan,4,33.946896,-117.066643,Riverside,33,CA,NaN
2018,Glen Fire,23.0,C,NaN,,149,Jun,,Jan,4,37.99113,-121.86473,Contra Costa,7,CA,NaN
2018,Plymire Fire,23.0,C,NaN,,148,Jun,,Jan,4,40.201826,-122.29388,Tehama,52,CA,NaN
2018,Wagner Fire,22.0,C,NaN,,212,Aug,,Jan,4,37.69965,-120.0545,Mariposa,22,CA,NaN
2018,Meadow Fire,21.0,C,NaN,,96,Apr,,Jan,3,33.86439,-117.48144,Riverside,33,CA,NaN
2018,Morgan Fire,20.0,C,NaN,,315,Nov,,Jan,4,37.81111,-121.7944,Contra Costa,7,CA,NaN
2018,Niles Fire,20.0,C,NaN,,314,Nov,,Jan,4,37.61158,-121.94182,Alameda,1,CA,NaN
2018,Church Fire,20.0,C,NaN,,202,Jul,,Jan,4,37.07793,-121.600023,Santa Clara,43,CA,NaN
2018,Vallecitos Fire,20.0,C,NaN,,164,Jun,,Jan,4,37.627119,-121.806775,Alameda,1,CA,NaN
2018,Bridle Fire,20.0,C,NaN,,161,Jun,,Jan,4,33.524412,-116.821724,Riverside,33,CA,NaN
2018,70 Fire,20.0,C,NaN,,161,Jun,,Jan,4,39.602703,-121.617698,Butte,4,CA,NaN
2018,Portola Fire ,20.0,C,NaN,,159,Jun,,Jan,4,34.110516,-118.427886,Los Angeles,19,CA,NaN
2018,French Fire,20.0,C,NaN,,112,Apr,,Jan,4,39.89075,-120.18499,Plumas,32,CA,NaN
2018,Jacques Fire,18.0,C,NaN,,125,May,,Jan,4,33.40178,-117.27467,San Diego,37,CA,NaN
2018,Lago Fire,18.0,C,NaN,,109,Apr,,Jan,3,33.88744,-117.16232,Riverside,33,CA,NaN
2018,Rincon Fire,17.0,C,NaN,,303,Nov,,Jan,4,37.0125,-122.046,Santa Cruz,44,CA,NaN
2018,China Fire,17.0,C,NaN,,164,Jun,,Jan,4,38.265645,-120.892404,Amador,3,CA,NaN
2018,Ethanac Fire,17.0,C,NaN,,150,Jun,,Jan,4,33.742,-117.28189,Riverside,33,CA,NaN
2018,Oak Fire,16.0,C,NaN,,220,Aug,,Jan,4,39.10494,-121.07039,Nevada,29,CA,NaN
2018,Johnson Fire,16.0,C,NaN,,192,Jul,,Jan,4,41.34453,-123.85404,Humboldt,12,CA,NaN
2018,Keeler Fire,16.0,C,NaN,,143,May,,Jan,4,37.21803,-121.76828,Santa Clara,43,CA,NaN
2018,Iron Gate Fire,15.0,C,NaN,,279,Oct,,Jan,4,41.94046,-122.43933,Siskiyou,47,CA,NaN
2018,Essex Fire,15.0,C,NaN,,241,Sep,,Jan,4,41.52123,-120.72362,Modoc,25,CA,NaN
2018,Woodchuck Fire,15.0,C,NaN,,120,May,,Jan,4,33.467999,-117.003829,Riverside,33,CA,NaN
2018,Tyler Fire,15.0,C,NaN,,102,Apr,,Jan,3,33.711263,-116.164058,Riverside,33,CA,NaN
2018,Casner Fire,14.0,C,NaN,,214,Aug,,Jan,4,33.05737,-116.77154,San Diego,37,CA,NaN
2018,Camp Fire,14.0,C,NaN,,194,Jul,,Jan,4,35.70086,-120.97339,San Luis Obispo,40,CA,NaN
2018,3-2 Fire,14.0,C,NaN,,191,Jul,,Jan,4,39.99309,-120.02137,Lassen,18,CA,NaN
2018,Madison FIre,14.0,C,NaN,,148,Jun,,Jan,4,38.64953,-122.01762,Yolo,57,CA,NaN
2018,Ranchera Fire,13.0,C,NaN,,243,Sep,,Jan,4,40.678889,-122.400556,Shasta,45,CA,NaN
2018,Cinnamon Fire,13.0,C,NaN,,197,Jul,,Jan,4,33.04898,-116.78928,San Diego,37,CA,NaN
2018,Coldwell Fire,13.0,C,NaN,,149,Jun,,Jan,4,36.10499,-120.55324,Fresno,10,CA,NaN
2018,Tower Fire,12.0,C,NaN,,283,Oct,,Jan,4,40.49618,-122.51597,Shasta,45,CA,NaN
2018,Meyers Fire,12.0,C,NaN,,259,Sep,,Jan,4,38.7448,-120.65672,El Dorado,9,CA,NaN
2018,Gray Fire,12.0,C,NaN,,190,Jul,,Jan,4,34.171786,-117.35606,San Bernardino,36,CA,NaN
2018,School Fire,12.0,C,NaN,,187,Jul,,Jan,4,37.22791,-119.50461,Madera,20,CA,NaN
2018,Mission Fire,12.0,C,NaN,,156,Jun,,Jan,4,37.97638,-122.5275,Marin,21,CA,NaN
2018,Vista Fire,12.0,C,NaN,,152,Jun,,Jan,4,33.40769,-117.22974,San Diego,37,CA,NaN
2018,Meamber Fire,12.0,C,NaN,,151,Jun,,Jan,4,41.64805,-122.98442,Siskiyou,47,CA,NaN
2018,Resort Fire,12.0,C,NaN,,150,Jun,,Jan,4,35.75737,-120.91793,San Luis Obispo,40,CA,NaN
2018,Bellagio Fire,12.0,C,NaN,,137,May,,Jan,4,38.16303,-122.23059,Napa,28,CA,NaN
2018,Grant Fire,12.0,C,NaN,,130,May,,Jan,4,37.73835,-121.6039,Alameda,1,CA,NaN
