Year,Name,AcresBurned,Fire Size Rank,Cause,SOURCE_REPORTING_UNIT_NAME,DaysBurn,Discovery Month,Discovered DOY,Contained Month,Contained DOY,Latitude,Longitude,County,CountyIds,State,OWNER_DESCR,NOAA Station
2018,French Fire,20.0,C,,,112.0,Apr,,Jan,4.0,39.89075,-120.18499,Plumas,32,CA,,USW00023185
2018,Jacques Fire,18.0,C,,,125.0,May,,Jan,4.0,33.40178,-117.27467,San Diego,37,CA,,USW00003154
2018,Lago Fire,18.0,C,,,109.0,Apr,,Jan,3.0,33.88744,-117.16232,Riverside,33,CA,,USW00003171
2018,Rincon Fire,17.0,C,,,303.0,Nov,,Jan,4.0,37.0125,-122.046,Santa Cruz,44,CA,,USW00023277
2018,China Fire,17.0,C,,,164.0,Jun,,Jan,4.0,38.265645,-120.892404,Amador,3,CA,,USW00023237
2018,Ethanac Fire,17.0,C,,,150.0,Jun,,Jan,4.0,33.742,-117.28189,Riverside,33,CA,,USW00003171
2018,Oak Fire,16.0,C,,,220.0,Aug,,Jan,4.0,39.10494,-121.07039,Nevada,29,CA,,USW00023225
2018,Johnson Fire,16.0,C,,,192.0,Jul,,Jan,4.0,41.34453,-123.85404,Humboldt,12,CA,,USW00024283
2018,Keeler Fire,16.0,C,,,143.0,May,,Jan,4.0,37.21803,-121.76828,Santa Clara,43,CA,,USW00023293
2018,Iron Gate Fire,15.0,C,,,279.0,Oct,,Jan,4.0,41.94046,-122.43933,Siskiyou,47,CA,,USW00024257
2018,Essex Fire,15.0,C,,,241.0,Sep,,Jan,4.0,41.52123,-120.72362,Modoc,25,CA,,USW00024257
2018,Woodchuck Fire,15.0,C,,,120.0,May,,Jan,4.0,33.467999,-117.003829,Riverside,33,CA,,USW00003154
2018,Tyler Fire,15.0,C,,,102.0,Apr,,Jan,3.0,33.711263,-116.164058,Riverside,33,CA,,USW00003104
2018,Casner Fire,14.0,C,,,214.0,Aug,,Jan,4.0,33.05737,-116.77154,San Diego,37,CA,,USW00053120
2018,Camp Fire,14.0,C,,,194.0,Jul,,Jan,4.0,35.70086,-120.97339,San Luis Obispo,40,CA,,USW00093209
2018,3-2 Fire,14.0,C,,,191.0,Jul,,Jan,4.0,39.99309,-120.02137,Lassen,18,CA,,USW00023185
2018,Madison FIre,14.0,C,,,148.0,Jun,,Jan,4.0,38.64953,-122.01762,Yolo,57,CA,,USW00093241
2018,Ranchera Fire,13.0,C,,,243.0,Sep,,Jan,4.0,40.678889,-122.400556,Shasta,45,CA,,USW00024257
2018,Cinnamon Fire,13.0,C,,,197.0,Jul,,Jan,4.0,33.04898,-116.78928,San Diego,37,CA,,USW00053120
2018,Coldwell Fire,13.0,C,,,149.0,Jun,,Jan,4.0,36.10499,-120.55324,Fresno,10,CA,,USW00093209
2018,Tower Fire,12.0,C,,,283.0,Oct,,Jan,4.0,40.49618,-122.51597,Shasta,45,CA,,USW00024257
2018,Meyers Fire,12.0,C,,,259.0,Sep,,Jan,4.0,38.7448,-120.65672,El Dorado,9,CA,,USW00023225
2018,Gray Fire,12.0,C,,,190.0,Jul,,Jan,4.0,34.171786,-117.35606,San Bernardino,36,CA,,USW00003171
2018,School Fire,12.0,C,,,187.0,Jul,,Jan,4.0,37.22791,-119.50461,Madera,20,CA,,USW00093193
2018,Mission Fire,12.0,C,,,156.0,Jun,,Jan,4.0,37.97638,-122.5275,Marin,21,CA,,USW00093227
2018,Vista Fire,12.0,C,,,152.0,Jun,,Jan,4.0,33.40769,-117.22974,San Diego,37,CA,,USW00003154
2018,Meamber Fire,12.0,C,,,151.0,Jun,,Jan,4.0,41.64805,-122.98442,Siskiyou,47,CA,,USW00024283
2018,Resort Fire,12.0,C,,,150.0,Jun,,Jan,4.0,35.75737,-120.91793,San Luis Obispo,40,CA,,USW00093209
2018,Bellagio Fire,12.0,C,,,137.0,May,,Jan,4.0,38.16303,-122.23059,Napa,28,CA,,USW00093227
2018,Grant Fire,12.0,C,,,130.0,May,,Jan,4.0,37.73835,-121.6039,Alameda,1,CA,,USW00023285
2018,Volcan Fire,12.0,C,,,126.0,May,,Jan,4.0,33.12213,-116.58759,San Diego,37,CA,,USW00053120
2018,Dark Fire,11.0,C,,,187.0,Jul,,Jan,4.0,39.66492,-121.51772,Butte,4,CA,,USW00093205
2018,Cornerstone Fire,11.0,C,,,186.0,Jul,,Jan,4.0,37.19817,-119.80414,Madera,20,CA,,USW00093242
2018,Grande Fire,11.0,C,,,150.0,Jun,,Jan,4.0,33.47413,-117.31468,Riverside,33,CA,,USW00003154
2018,Rock Fire,11.0,C,,,83.0,Mar,,Jan,3.0,40.4635,-121.77419,Shasta,45,CA,,USW00024257
2018,Bear Fire ,10.0,C,,,316.0,Nov,,Jan,4.0,37.12857,-122.12036,Santa Cruz,44,CA,,USW00023293
2018,Green Hill Fire,10.0,C,,,312.0,Nov,,Jan,4.0,40.888785,-124.001849,Humboldt,12,CA,,USW00024283
2018,Powellton Fire,10.0,C,,,284.0,Oct,,Jan,4.0,39.93427,-121.54103,Butte,4,CA,,USW00024216
2018,Keller Fire,10.0,C,,,227.0,Aug,,Jan,4.0,33.627006,-117.171731,Riverside,33,CA,,USW00003154
2018,Syar Fire,10.0,C,,,217.0,Aug,,Jan,4.0,38.27229,-122.26389,Napa,28,CA,,USW00093227
2018,Lott Fire,10.0,C,,,194.0,Jul,,Jan,4.0,41.632373,-122.37985,Siskiyou,47,CA,,USW00024257
2018,Building Fire,10.0,C,,,183.0,Jul,,Jan,4.0,32.619855,-116.764733,San Diego,37,CA,,USW00003178
2018,Llano Fire,10.0,C,,,176.0,Jun,,Jan,4.0,39.6139,-121.954098,Butte,4,CA,,USW00024216
2018,Creek Fire,10.0,C,,,168.0,Jun,,Jan,4.0,35.05747,-120.39295,San Luis Obispo,40,CA,,USW00023273
2018,Ranchita Fire,10.0,C,,,166.0,Jun,,Jan,4.0,35.77017,-120.57833,Monterey,27,CA,,USW00093209
2018,Pallet Fire,10.0,C,,,152.0,Jun,,Jan,4.0,38.245151,-122.44408,Sonoma,49,CA,,USW00093227
2018,Green Fire,10.0,C,,,150.0,Jun,,Jan,4.0,32.75072,-116.92404,San Diego,37,CA,,USW00003178
2018,Black Fire,10.0,C,,,150.0,Jun,,Jan,4.0,39.80827,-122.3307,Tehama,52,CA,,USW00024216
2018,Jardin Fire,10.0,C,,,149.0,Jun,,Jan,4.0,33.45014,-117.22215,Riverside,33,CA,,USW00003154
2018,70th Fire,10.0,C,,,144.0,May,,Jan,4.0,33.53924,-116.10231,Riverside,33,CA,,USW00003104
2018,Honey Flooding,0.0,A,,,329.0,Nov,,Jan,4.0,39.71217,-121.77385,Butte,4,CA,,USW00024216
2018,Grape Fire,0.0,A,,,111.0,Apr,,Jan,3.0,40.70258,-123.55012,Humboldt,12,CA,,USW00024213
2018,Montecito Flooding / Mudflows,0.0,A,,,6.0,Jan,,Jan,3.0,0.0,0.0,Santa Barbara,"42,56",CA,,USW00023154
2018,Montecito Flooding / Mudflows,0.0,A,,,6.0,Jan,,Jan,3.0,0.0,0.0,Ventura,"42,56",CA,,USW00023154
2019,Easy Fire,1806.0,F,,,3.0,Oct,,Nov,306.0,34.282179,-118.803389,Ventura,56,CA,,USW00023136
2019,Rawson Fire,605.0,E,,,1.0,Oct,,Oct,301.0,40.00171,-122.25421,Tehama,52,CA,,USW00024216
2019,Hill Fire ,494.0,E,,,3.0,Oct,,Nov,306.0,34.01778,-117.4625,Riverside,33,CA,,USW00003171
2019,Cross Fire,289.0,D,,,2.0,Oct,,Oct,284.0,35.79069,-120.73102,Monterey,"27,40",CA,,USW00093209
2019,Cross Fire,289.0,D,,,2.0,Oct,,Oct,284.0,35.79069,-120.73102,San Luis Obispo,"27,40",CA,,USW00093209
2019,Mud Fire ,137.0,D,,,1.0,Oct,,Oct,292.0,36.319291,-120.460189,Fresno,10,CA,,USW00023110
2019,Wolf Fire,75.0,C,,,2.0,Oct,,Oct,285.0,33.8615,-116.897333,Riverside,33,CA,,USW00093138
2019,Miller Fire,37.0,C,,,2.0,Oct,,Oct,300.0,33.259861,-117.027333,San Diego,37,CA,,USW00053120
2019,Mines Fire,35.0,C,,,3.0,Oct,,Oct,300.0,37.62782,-121.68598,Alameda,1,CA,,USW00023285
2019,Whiskey Fire,27.0,C,,,2.0,Jul,,Jul,201.0,38.115224,-120.78068,Calaveras,5,CA,,USW00023237
2019,La Barisa Fire,26.0,C,,,1.0,Aug,,Aug,216.0,34.202883,-116.4449,San Bernardino,36,CA,,USW00093121
2019,Vista Fire,25.0,C,,,1.0,Jul,,Jul,199.0,32.794768,-116.839743,San Diego,37,CA,,USW00053120
2019,Deer Fire,10.0,C,,,3.0,Sep,,Sep,249.0,37.178353,-122.07743,Santa Cruz,44,CA,,USW00023293
2019,Kincade Fire,77758.0,G,,,14.0,Oct,,Nov,310.0,38.792458,-122.780053,Sonoma,49,CA,,USW00023213
2019,Tucker Fire,14217.0,G,,,14.0,Jul,,Aug,223.0,41.79591,-121.260305,Modoc,25,CA,,USW00024257
2019,Taboose Fire,10296.0,G,,,76.0,Sep,,Nov,325.0,37.034,-118.345,Inyo,14,CA,,USW00023157
2019,Maria Fire ,9999.0,G,,,6.0,Oct,,Nov,310.0,34.302212,-118.997115,Ventura,56,CA,,USW00023136
2019,Red Bank Fire,8838.0,G,,,8.0,Sep,,Sep,256.0,40.12,-122.64,Tehama,52,CA,,USW00024216
2019,Saddle Ridge Fire,8799.0,G,,,21.0,Oct,,Oct,304.0,34.32988,-118.48161,Los Angeles,19,CA,,USW00023130
2019,Lone Fire,5737.0,G,,,7.0,Sep,,Sep,256.0,41.748,-121.056,Modoc,25,CA,,USW00024257
2019,South Fire,5332.0,G,,,88.0,Sep,,Dec,336.0,40.109,-122.789,Tehama,52,CA,,USW00024216
2019,R-1 Fire,3380.0,F,,,7.0,Aug,,Sep,247.0,40.593,-120.581,Lassen,18,CA,,USW00023185
2019,Cave Fire (No Longer a CAL FIRE Incident),3126.0,F,,,19.0,Nov,,Dec,348.0,34.5025,-119.785,Santa Barbara,42,CA,,USW00023190
2019,Ranch Fire,2534.0,F,,,11.0,Nov,,Nov,318.0,40.036379,-122.637837,Tehama,52,CA,,USW00024216
2019,Sand Fire,2512.0,F,,,9.0,Jun,,Jun,168.0,38.88978,-122.23922,Yolo,57,CA,,USW00093241
2019,Refuge Fire,2500.0,F,,,2.0,May,,May,129.0,35.72057,-119.62762,Kern,15,CA,,USW00023155
2019,Long Valley Fire ,2438.0,F,,,3.0,Aug,,Aug,239.0,39.892222,-120.029722,Lassen,18,CA,,USW00023185
2019,Rock Fire,2422.0,F,,,1.0,Jun,,Jun,178.0,37.46577,-121.28312,Stanislaus,50,CA,,USW00023258
2019,Cow Fire,1975.0,F,,,76.0,Sep,,Nov,325.0,36.284,-118.228,Inyo,14,CA,,USW00093104
2019,Tenaja,1926.0,F,,,10.0,Sep,,Sep,257.0,33.528469,-117.273157,Riverside,33,CA,,USW00003154
2019,McMillan Fire,1764.0,F,,,12.0,Jun,,Jun,175.0,35.66318,-120.41128,San Luis Obispo,40,CA,,USW00093209
2019,West Butte Fire,1350.0,F,,,9.0,Jun,,Jun,168.0,39.28926,-121.85906,Sutter,51,CA,,USW00093205
2019,Boulder Fire,1127.0,F,,,6.0,Jun,,Jun,162.0,35.343761,-119.913717,San Luis Obispo,40,CA,,USW00093206
2019,W1 McDonald Fire,1020.0,F,,,3.0,Aug,,Aug,223.0,40.943799,-120.275298,Lassen,18,CA,,USW00023185
2019,Gillis Fire,974.0,E,,,1.0,Jul,,Jul,190.0,35.63111111,-120.26916667,San Luis Obispo,40,CA,,USW00093209
2019,Belmont Fire,835.0,E,,,5.0,May,,Jun,154.0,35.30759,-119.96498,San Luis Obispo,40,CA,,USW00093206
2019,Marsh Complex,757.0,E,,,3.0,Aug,,Aug,218.0,37.908362,-121.872941,Contra Costa,7,CA,,USW00023254
2019,Getty Fire ,745.0,E,,,8.0,Oct,,Nov,309.0,34.098191,-118.478717,Los Angeles,19,CA,,USW00093197
2019,Burris Fire,703.0,E,,,7.0,Oct,,Nov,307.0,39.22431,-123.12887,Mendocino,23,CA,,USW00023275
2019,Mountain Fire,600.0,E,,,4.0,Aug,,Aug,238.0,40.715556,-122.241944,Shasta,45,CA,,USW00024257
2019,Stuhr Fire,600.0,E,,,4.0,Jun,,Jun,162.0,37.25988,-121.09375,Stanislaus,50,CA,,USW00023258
2019,American Fire,526.0,E,,,1.0,Oct,,Oct,280.0,38.165873,-122.211671,Napa,28,CA,,USW00093227
2019,Jerry Fire,525.0,E,,,3.0,Jun,,Jun,175.0,33.919507,-117.103765,Riverside,33,CA,,USW00003171
2019,Swedes Fire,496.0,E,,,6.0,Sep,,Sep,256.0,39.45296,-121.412619,Butte,4,CA,,USW00093205
2019,Caliente Fire,448.0,E,,,2.0,Aug,,Aug,215.0,32.575556,-117.026667,San Diego,37,CA,,USW00003178
2019,Real Fire,420.0,E,,,4.0,Oct,,Oct,294.0,34.484722,-120.190833,Santa Barbara,42,CA,,USW00023190
2019,Reche Fire,350.0,E,,,3.0,Oct,,Oct,286.0,33.975405,-117.207068,Riverside,33,CA,,USW00003171
2019,46 Fire,328.0,E,,,3.0,Oct,,Nov,307.0,33.985972,-117.414111,Riverside,33,CA,,USW00003171
2019,Hollow Fire,283.0,D,,,2.0,Jul,,Jul,186.0,37.63206,-121.538382,San Joaquin,39,CA,,USW00023285
2019,Rams Horn Fire,280.0,D,,,5.0,Sep,,Sep,255.0,41.150392,-122.634108,Trinity,53,CA,,USW00024257
2019,Mill Fire,280.0,D,,,13.0,Jul,,Aug,224.0,36.008889,-121.466944,Monterey,27,CA,,USW00023259
2019,Snail Fire,279.0,D,,,4.0,Sep,,Sep,248.0,34.71011,-119.3547,Ventura,56,CA,,USW00023190
2019,Snowstorm Fire,263.0,D,,,1.0,Jul,,Jul,187.0,40.679318,-120.392768,Lassen,18,CA,,USW00023185
2019,R-6 Fire,260.0,D,,,5.0,Sep,,Sep,254.0,44.734,-120.606,Lassen,18,CA,,USW00024128
2019,Citrus Fire,257.0,D,,,9.0,Jun,,Jun,162.0,36.18479,-118.99229,Tulare,54,CA,,USW00053119
2019,Sycamore Fire,250.0,D,,,1.0,Sep,,Sep,251.0,33.9369,-117.3063,Riverside,33,CA,,USW00003171
2019,Henthorne Fire,244.0,D,,,13.0,Sep,,Sep,261.0,40.062304,-123.222196,Trinity,53,CA,,USW00024216
2019,Kidder 2 Fire,227.0,D,,,19.0,Sep,,Sep,269.0,41.4929742,-123.2129356,Siskiyou,47,CA,,USW00024283
2019,Moose Fire,225.0,D,,,5.0,Aug,,Aug,229.0,39.005262,-123.195306,Mendocino,23,CA,,USW00023275
2019,Lopez Fire,220.0,D,,,6.0,Sep,,Sep,270.0,35.214364,-120.455883,San Luis Obispo,40,CA,,USW00093206
2019,Wolf Fire ,214.0,D,,,1.0,Jun,,Jun,181.0,33.911,-116.980528,Riverside,33,CA,,USW00003171
2019,Madera Fire ,213.0,D,,,1.0,Jul,,Jul,197.0,37.016944,-119.934167,Madera,20,CA,,USW00093242
2019,Merced Fire ,210.0,D,,,3.0,Jun,,Jul,183.0,37.312877,-120.242411,Merced,24,CA,,USW00023257
2019,Malech Fire,210.0,D,,,2.0,Jun,,Jun,162.0,37.21638,-121.70768,Santa Clara,43,CA,,USW00023293
2019,Lumgrey Fire,207.0,D,,,7.0,Jun,,Jun,175.0,39.28926,-121.85906,Siskiyou,47,CA,,USW00093205
2019,Milton Fire ,202.0,D,,,1.0,Jul,,Jul,197.0,37.944751,-120.84372,Stanislaus,50,CA,,USW00023237
2019,Hillside Fire,200.0,D,,,5.0,Oct,,Nov,309.0,34.183,-117.285,San Bernardino,36,CA,,USW00003171
2019,Cypress Complex,200.0,D,,,1.0,Oct,,Oct,301.0,37.99136,-121.64118,Contra Costa,7,CA,,USW00023254
2019,Olivas Fire,200.0,D,,,1.0,Oct,,Oct,285.0,34.23955,-119.20187,Ventura,56,CA,,USW00093110
2019,McMurray Fire,200.0,D,,,5.0,Sep,,Sep,257.0,34.630919,-120.187368,Santa Barbara,42,CA,,USW00023273
2019,Doyle Fire,193.0,D,,,2.0,Jul,,Jul,197.0,40.072739,-120.158273,Lassen,18,CA,,USW00023185
2019,Sargent Fire,190.0,D,,,1.0,Jul,,Jul,191.0,35.95191,-120.8092,Monterey,27,CA,,USW00093209
2019,Vulcan Fire,172.0,D,,,5.0,May,,May,128.0,35.03855,-119.19454,Kern,15,CA,,USW00023155
2019,Bautista Fire,167.0,D,,,7.0,Sep,,Sep,265.0,33.635,-116.801111,Riverside,33,CA,,USW00093138
2019,Antelope Fire,167.0,D,,,1.0,Sep,,Sep,246.0,36.600167,-120.8405,San Benito,35,CA,,USW00023233
2019,York Fire,161.0,D,,,57.0,Apr,,Jun,175.0,35.81778,-120.09715,Kings,16,CA,,USW00093209
2019,Cottage Fire,156.0,D,,,2.0,Aug,,Aug,229.0,40.484329,-122.159393,Shasta,45,CA,,USW00024257
2019,Five Fire,156.0,D,,,2.0,Aug,,Aug,217.0,34.677864,-118.752395,Los Angeles,19,CA,,USW00023187
2019,Spruce Fire,155.0,D,,,10.0,Jun,,Jun,162.0,36.28001,-119.10974,Tulare,54,CA,,USW00053119
2019,Sky Fire ,150.0,D,,,1.0,Oct,,Oct,301.0,38.03545,-122.2241,Contra Costa,7,CA,,USW00023254
2019,Dyer Fire,148.0,D,,,1.0,Jun,,Jun,178.0,38.73817,-121.39419,Placer,31,CA,,USW00023232
2019,Canyon Fire,144.0,D,,,12.0,May,,Jun,162.0,37.45899,-121.22093,Santa Clara,43,CA,,USW00023258
2019,Glencove Fire ,140.0,D,,,1.0,Oct,,Oct,301.0,38.07205,-122.22463,Solano,48,CA,,USW00093227
2019,Horse Fire,131.0,D,,,3.0,Aug,,Aug,239.0,40.562,-120.544,Lassen,18,CA,,USW00023185
2019,South Fire ,131.0,D,,,1.0,Jul,,Jul,196.0,34.366111,-118.96,Ventura,56,CA,,USW00023136
2019,Shady Fire,130.0,D,,,6.0,May,,May,144.0,33.650237,-116.172534,Riverside,33,CA,,USW00003104
2019,Reservoir Fire,128.0,D,,,3.0,Sep,,Sep,267.0,37.467744,-121.842751,Santa Clara,43,CA,,USW00023293
2019,Goose 2 Fire,128.0,D,,,3.0,Jul,,Jul,201.0,41.909,-120.306,Modoc,25,CA,,USW00024257
2019,Hill Fire,121.0,D,,,7.0,May,,Jun,156.0,36.66909,-119.3046,Fresno,10,CA,,USW00093193
2019,Weisgarber Fire,120.0,D,,,1.0,Jun,,Jun,172.0,33.39684,-117.29665,San Diego,37,CA,,USW00003154
2019,Bitter Fire ,120.0,D,,,1.0,Jun,,Jun,162.0,35.57376,-120.11738,San Luis Obispo,40,CA,,USW00093209
2019,Woody Fire,115.0,D,,,8.0,Apr,,May,128.0,35.65189,-118.92545,Kern,15,CA,,USW00023155
2019,Range Fire,100.0,D,,,8.0,Jul,,Aug,217.0,34.665699,-119.94974,Santa Barbara,42,CA,,USW00023190
2019,Border Fire,100.0,D,,,3.0,Jul,,Jul,196.0,32.566389,-116.7525,San Diego,37,CA,,USW00003178
2019,Kennedy Fire,98.0,C,,,1.0,Sep,,Sep,265.0,33.900994,-117.170588,Riverside,33,CA,,USW00003171
2019,Sawday Fire ,97.0,C,,,3.0,Oct,,Oct,301.0,33.055124,-116.742508,San Diego,37,CA,,USW00053120
2019,Toro Fire ,94.0,C,,,1.0,Aug,,Aug,218.0,33.740219,-117.333728,Riverside,33,CA,,USW00003171
2019,Country Fire,85.0,C,,,3.0,Sep,,Sep,249.0,38.898915,-120.946657,El Dorado,9,CA,,USW00023225
2019,Tulloch Fire,83.0,C,,,1.0,Sep,,Sep,267.0,37.838333,-120.625556,Tuolumne,55,CA,,USW00023258
2019,Meadow Fire,81.0,C,,,1.0,Jul,,Jul,198.0,33.514658,-116.7884,Riverside,33,CA,,USW00093138
2019,Border 9 Fire,80.0,C,,,1.0,Aug,,Aug,228.0,32.57394,-116.760465,San Diego,37,CA,,USW00003178
2019,Lincoln Fire,80.0,C,,,5.0,Jul,,Jul,198.0,33.56938,-116.07896,Riverside,33,CA,,USW00003104
2019,Eagle Fire,75.0,C,,,1.0,Nov,,Nov,310.0,39.100408,-122.496548,Lake,17,CA,,USW00023275
2019,Levee Fire,70.0,C,,,9.0,Jun,,Jun,168.0,39.15641,-121.56363,Yuba,58,CA,,USW00093205
2019,Jolon Fire,66.0,C,,,1.0,Sep,,Sep,245.0,35.906482,-120.992914,Monterey,27,CA,,USW00093209
2019,Sugar Fire,65.0,C,,,14.0,May,,May,144.0,39.11536,-120.76088,Placer,31,CA,,USW00023225
2019,Elk Fire,63.0,C,,,1.0,Oct,,Oct,276.0,41.70611111,-123.4375,Glenn,11,CA,,USW00024283
2019,Paskenta Fire,63.0,C,,,4.0,May,,May,144.0,39.98097,-122.30737,Tehama,52,CA,,USW00024216
2019,Cabrillo Fire,62.0,C,,,3.0,Oct,,Oct,300.0,37.166674,-122.361112,San Mateo,41,CA,,USW00023244
2019,Forbestown Fire,58.0,C,,,6.0,Sep,,Sep,255.0,39.470333,-121.412333,Butte,4,CA,,USW00093205
2019,Horse Fire,55.0,C,,,3.0,Oct,,Oct,289.0,40.387772,-120.304341,Lassen,18,CA,,USW00023185
2019,66 Fire,55.0,C,,,26.0,May,,Jun,175.0,33.57039,-116.1466,Riverside,33,CA,,USW00003104
2019,Oak Fire,53.0,C,,,1.0,Sep,,Sep,251.0,38.955024,-122.833831,Lake,17,CA,,USW00023275
2019,Forest Fire,50.0,C,,,1.0,Oct,,Oct,301.0,37.97911,-122.11092,Contra Costa,7,CA,,USW00023254
2019,Ink Fire,50.0,C,,,9.0,Jun,,Jun,168.0,38.63047,-122.47282,Napa,28,CA,,USW00023213
2019,Meridian Fire,50.0,C,,,7.0,May,,May,128.0,39.85484,-121.905,Butte,4,CA,,USW00024216
2019,Springs Fire,47.0,C,,,1.0,Jun,,Jun,162.0,35.89593,-118.94106,Tulare,54,CA,,USW00023155
2019,Lower Fire,46.0,C,,,1.0,Aug,,Aug,225.0,40.46968,-122.54364,Shasta,45,CA,,USW00024257
2019,Paskenta Fire,46.0,C,,,2.0,Jun,,Jun,175.0,39.97083,-122.48277,Tehama,52,CA,,USW00024216
2019,Diversion Fire,45.0,C,,,4.0,May,,Jun,154.0,33.69078,-114.57265,Riverside,33,CA,,USW00023158
2019,Ardo Fire,43.0,C,,,5.0,Jun,,Jun,168.0,35.97059,-120.88241,Monterey,27,CA,,USW00093209
2019,Palisades Fire,42.0,C,,,10.0,Oct,,Oct,304.0,34.055768,-118.554091,Los Angeles,19,CA,,USW00093197
2019,Patterson Fire,35.0,C,,,1.0,Aug,,Aug,228.0,38.652475,-120.826165,El Dorado,9,CA,,USW00023232
2019,Calaveras Fire ,35.0,C,,,7.0,Jun,,Jun,168.0,37.44422,-121.84082,Santa Clara,43,CA,,USW00023293
2019,Yucca Fire,34.0,C,,,1.0,Aug,,Aug,235.0,33.4506,-116.857817,Riverside,33,CA,,USW00053120
2019,Yokohl Fire,33.0,C,,,1.0,Jun,,Jun,155.0,36.23012,-118.85712,Tulare,54,CA,,USW00053119
2019,Ranch Fire,30.0,C,,,1.0,Jul,,Jul,187.0,40.41741,-122.767256,Shasta,45,CA,,USW00024257
2019,Mountain Fire,30.0,C,,,3.0,Jun,,Jun,175.0,37.75427,-121.57382,Alameda,1,CA,,USW00023285
2019,Girasol Fire,30.0,C,,,1.0,Apr,,Apr,100.0,0.0,0.0,Riverside,33,CA,,USW00023154
2019,Pilot Fire,30.0,C,,,14.0,Jan,,Jan,15.0,40.61805556,-123.67555556,Humboldt,12,CA,,USW00024213
2019,Caliente Fire,29.0,C,,,1.0,Aug,,Aug,218.0,35.287373,-118.623651,Kern,15,CA,,USW00023155
2019,Glass Fire,28.0,C,,,1.0,Sep,,Sep,248.0,38.910498,-122.642572,Lake,17,CA,,USW00023213
2019,Otay Fire,28.0,C,,,1.0,Jun,,Jun,181.0,32.62305556,-116.91416667,San Diego,37,CA,,USW00003178
2019,Watt Fire,27.0,C,,,4.0,Jun,,Jun,162.0,38.75263,-121.39259,Placer,31,CA,,USW00023232
2019,Foothill Fire,26.0,C,,,4.0,May,,May,144.0,33.81678,-117.18194,Riverside,33,CA,,USW00003171
2019,Border 10 Fire,25.0,C,,,3.0,Aug,,Aug,240.0,32.557546,-116.873955,San Diego,"62,37",CA,,USW00003178
2019,Bear Fire,25.0,C,,,8.0,Jun,,Jun,162.0,36.14246,-118.80582,Tulare,54,CA,,USW00053119
2019,Nelson Fire ,24.0,C,,,10.0,Jun,,Jun,168.0,38.21416,-122.12214,Solano,48,CA,,USW00093227
2019,Willow Fire,23.0,C,,,5.0,Jun,,Jun,162.0,38.02503,-121.9763,Contra Costa,7,CA,,USW00023254
2019,Border Fire,22.0,C,,,6.0,May,,May,139.0,32.557566,-116.8663,San Diego,37,CA,,USW00003178
2019,Golf Fire,20.0,C,,,3.0,Aug,,Aug,223.0,38.99174,-122.7751,Lake,17,CA,,USW00023275
2019,Del Fire,18.0,C,,,1.0,Oct,,Oct,277.0,37.429506,-121.336465,Stanislaus,50,CA,,USW00023258
2019,Mines Fire,17.0,C,,,1.0,Jun,,Jun,178.0,37.494136,-121.534827,Santa Clara,43,CA,,USW00023285
2019,32 Fire,17.0,C,,,9.0,Jun,,Jun,175.0,39.76242,-121.73659,Butte,4,CA,,USW00024216
2019,Rocky Fire,17.0,C,,,3.0,Jun,,Jun,168.0,41.64895,-122.35962,Siskiyou,47,CA,,USW00024257
2019,Duzel Fire,15.0,C,,,3.0,Sep,,Sep,253.0,41.512917,-122.740333,Siskiyou,47,CA,,USW00024257
2019,Telephone Fire,15.0,C,,,4.0,Sep,,Sep,249.0,34.353667,-117.343833,San Bernardino,36,CA,,USW00003102
2019,Pauma Fire,15.0,C,,,14.0,Jun,,Jun,175.0,33.30267,-116.97772,San Diego,37,CA,,USW00053120
2019,Carson Fire,13.0,C,,,1.0,Jul,,Jul,212.0,38.757636,-120.75664,El Dorado,9,CA,,USW00023225
2019,Beaumont Fire,11.0,C,,,1.0,Oct,,Oct,295.0,34.033117,-117.21545,San Bernardino,36,CA,,USW00003171
2019,Fairmont Fire,10.0,C,,,1.0,Oct,,Oct,289.0,32.762706,-117.097441,San Diego,37,CA,,USW00003131
2019,Inghram Fire,10.0,C,,,1.0,Oct,,Oct,281.0,39.847708,-122.160416,Tehama,52,CA,,USW00024216
2019,IronGate Fire,10.0,C,,,5.0,Jun,,Jun,172.0,41.94622,-122.40157,Siskiyou,47,CA,,USW00024257
2019,Cana Fire,10.0,C,,,8.0,Apr,,May,128.0,39.83958,-121.957,Butte,4,CA,,USW00024216
